[<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name cloneWithIndex(int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name argument(int,java.lang.invoke.LambdaForm$BasicType)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm: void <clinit>()>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm makePreparedLambdaForm(java.lang.invoke.MethodType,int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm makePreparedFieldLambdaForm(byte,boolean,int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.DelegatingMethodHandle: java.lang.invoke.LambdaForm makeReinvokerForm(java.lang.invoke.MethodHandle,int,java.lang.Object,java.lang.String,boolean,java.lang.invoke.LambdaForm$NamedFunction,java.lang.invoke.LambdaForm$NamedFunction)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name withConstraint(java.lang.Object)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.Invokers: java.lang.invoke.LambdaForm invokeHandleForm(java.lang.invoke.MethodType,boolean,int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaFormEditor: java.lang.invoke.LambdaForm bindArgumentForm(int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaFormBuffer: java.lang.invoke.LambdaFormBuffer replaceFunctions(java.lang.invoke.LambdaForm$NamedFunction[],java.lang.invoke.LambdaForm$NamedFunction[],java.lang.Object[])>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaFormEditor: java.lang.invoke.LambdaForm spreadArgumentsForm(int,java.lang.Class,int)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaFormEditor: java.lang.invoke.LambdaForm collectArgumentArrayForm(int,java.lang.invoke.MethodHandle)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaFormEditor: java.lang.invoke.LambdaForm makeArgumentCombinationForm(int,java.lang.invoke.MethodType,boolean,boolean)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaFormEditor: java.lang.invoke.LambdaForm filterReturnForm(java.lang.invoke.LambdaForm$BasicType,boolean)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection)>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.security.ProtectionDomain: java.security.Principal[] getPrincipals()>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection)>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection)>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection)>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.DirectMethodHandle: void <init>(java.lang.invoke.MethodType,java.lang.invoke.LambdaForm,java.lang.invoke.MemberName)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: void <init>(java.lang.invoke.MethodType,java.lang.invoke.LambdaForm,java.lang.invoke.MemberName)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm preparedLambdaForm(java.lang.invoke.MemberName)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm preparedLambdaForm(java.lang.invoke.MemberName)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm preparedLambdaForm(java.lang.invoke.MemberName)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm preparedFieldLambdaForm(java.lang.invoke.MemberName)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm preparedFieldLambdaForm(java.lang.invoke.MemberName)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm preparedFieldLambdaForm(java.lang.invoke.MemberName)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: boolean nameRefsAreLegal()>/new java.lang.Integer[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: boolean nameRefsAreLegal()>/new java.lang.Integer[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: boolean nameRefsAreLegal()>/new java.lang.Integer[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: boolean nameRefsAreLegal()>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: boolean nameRefsAreLegal()>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: boolean nameRefsAreLegal()>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm makePreparedLambdaForm(java.lang.invoke.MethodType,int)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm makePreparedLambdaForm(java.lang.invoke.MethodType,int)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm makePreparedFieldLambdaForm(byte,boolean,int)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm makePreparedFieldLambdaForm(byte,boolean,int)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.net.Inet6Address: byte[] getAddress()>/java.lang.Object.clone/0	[<java.net.Inet6Address$Inet6AddressHolder: void <init>(java.net.Inet6Address)>/new byte[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] arguments(int,java.lang.invoke.MethodType)>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.LambdaForm: void <init>(java.lang.String,int,java.lang.invoke.LambdaForm$Name[],int,boolean,java.lang.invoke.MethodHandle)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] arguments(int,java.lang.invoke.MethodType)>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.LambdaForm: int normalize()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] arguments(int,java.lang.invoke.MethodType)>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] arguments(int,java.lang.invoke.MethodType)>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] arguments(int,java.lang.invoke.MethodType)>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodHandle: boolean viewAsTypeChecks(java.lang.invoke.MethodType,boolean)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.MethodHandle: boolean viewAsTypeChecks(java.lang.invoke.MethodType,boolean)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodHandle: boolean viewAsTypeChecks(java.lang.invoke.MethodType,boolean)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<org.mockito.cglib.core.EmitUtils: void member_switch_helper(org.mockito.cglib.core.CodeEmitter,java.util.List,org.mockito.cglib.core.ObjectSwitchCallback,boolean)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<org.mockito.cglib.core.EmitUtils: void member_switch_helper(org.mockito.cglib.core.CodeEmitter,java.util.List,org.mockito.cglib.core.ObjectSwitchCallback,boolean)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<org.mockito.cglib.core.EmitUtils: void member_switch_helper(org.mockito.cglib.core.CodeEmitter,java.util.List,org.mockito.cglib.core.ObjectSwitchCallback,boolean)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.net.InetAddress: java.net.InetAddress[] getAllByName0(java.lang.String,java.net.InetAddress,boolean)>/java.lang.Object.clone/0	[<java.net.InetAddress: java.net.InetAddress[] getAddressesFromNameService(java.lang.String,java.net.InetAddress)>/new java.net.InetAddress[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MemberName$Factory: java.lang.invoke.MemberName[] newMemberBuffer(int)>/new java.lang.invoke.MemberName[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.MemberName$Factory: java.lang.invoke.MemberName[] newMemberBuffer(int)>/new java.lang.invoke.MemberName[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.MemberName$Factory: java.lang.invoke.MemberName[] newMemberBuffer(int)>/new java.lang.invoke.MemberName[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodHandleImpl$Intrinsic: java.lang.invoke.MethodHandleImpl$Intrinsic[] values()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodHandleImpl$Intrinsic: void <clinit>()>/new java.lang.invoke.MethodHandleImpl$Intrinsic[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.InvokerBytecodeGenerator: java.lang.invoke.MemberName generateCustomizedCode(java.lang.invoke.LambdaForm,java.lang.invoke.MethodType)>/new java.lang.invoke.InvokerBytecodeGenerator/0]	<java.lang.invoke.InvokerBytecodeGenerator: java.lang.invoke.LambdaForm$Name emitSelectAlternative(java.lang.invoke.LambdaForm$Name,java.lang.invoke.LambdaForm$Name)>/java.lang.Object.clone/0	[<java.lang.invoke.InvokerBytecodeGenerator: void <init>(java.lang.invoke.LambdaForm,int,java.lang.String,java.lang.String,java.lang.invoke.MethodType)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.InnerClassLambdaMetafactory: java.lang.Class spinInnerClass()>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.InnerClassLambdaMetafactory: java.lang.Class spinInnerClass()>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.InnerClassLambdaMetafactory: java.lang.Class spinInnerClass()>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.util.regex.Pattern: java.lang.String[] split(java.lang.CharSequence,int)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.util.regex.Pattern: java.lang.String[] split(java.lang.CharSequence,int)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.util.regex.Pattern: java.lang.String[] split(java.lang.CharSequence,int)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.String: java.lang.String[] split(java.lang.String,int)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.String: java.lang.String[] split(java.lang.String,int)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.String: java.lang.String[] split(java.lang.String,int)>/new java.lang.String[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.util.calendar.Gregorian: sun.util.calendar.Gregorian$Date newCalendarDate(java.util.TimeZone)>/new sun.util.calendar.Gregorian$Date/0]	<sun.util.calendar.CalendarDate: java.lang.Object clone()>/java.lang.Object.clone/0	[<sun.util.calendar.Gregorian: sun.util.calendar.Gregorian$Date newCalendarDate(java.util.TimeZone)>/new sun.util.calendar.Gregorian$Date/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.util.locale.provider.DecimalFormatSymbolsProviderImpl: java.text.DecimalFormatSymbols getInstance(java.util.Locale)>/new java.text.DecimalFormatSymbols/0]	<java.text.DecimalFormatSymbols: java.lang.Object clone()>/java.lang.Object.clone/0	[<sun.util.locale.provider.DecimalFormatSymbolsProviderImpl: java.text.DecimalFormatSymbols getInstance(java.util.Locale)>/new java.text.DecimalFormatSymbols/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodTypeForm: void <init>(java.lang.invoke.MethodType)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.util.List parameterList()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.lang.Class[] parameterArray()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodTypeForm: java.lang.invoke.MethodType canonicalize(java.lang.invoke.MethodType,int,int)>/java.lang.invoke.MethodTypeForm.canonicalizeAll/0]	<java.lang.invoke.MethodTypeForm: java.lang.Class[] canonicalizeAll(java.lang.Class[],int)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType changeParameterType(int,java.lang.Class)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType asSpreaderType(java.lang.Class,int)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: java.lang.invoke.MethodType signatureType(java.lang.String)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.net.InetAddress: java.net.InetAddress[] getAllByName0(java.lang.String,java.net.InetAddress,boolean)>/java.lang.Object.clone/0	[<java.net.InetAddress: void cacheInitIfNeeded()>/new java.net.InetAddress[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.InvokerBytecodeGenerator: java.lang.invoke.MemberName resolveInvokerMember(java.lang.Class,java.lang.String,java.lang.invoke.MethodType)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.InvokerBytecodeGenerator: java.lang.invoke.MemberName resolveInvokerMember(java.lang.Class,java.lang.String,java.lang.invoke.MethodType)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
